date,value
0,-0.09325846792615794
1,0.017462858881212243
2,0.3474324001168957
3,0.9586234878574391
4,0.9900669415130274
5,1.2419593183979196
6,1.1798530305541253
7,1.8218484830194401
8,1.679178007432412
9,1.952966683207045
10,1.6724227795714293
11,2.041929599361518
12,2.3700455031285506
13,2.27579067446096
14,2.563299333147105
15,2.219524240913318
16,2.201040924463873
17,2.568398255718201
18,1.9569579822053524
19,2.47495237576127
20,2.127957088832402
21,1.9435148890614393
22,2.1643602021972836
23,1.8966132304640386
24,1.8138742131239751
25,1.5447048927835645
26,1.5664138555163685
27,1.3726751573529425
28,1.129678078415603
29,0.9746188504090806
30,0.5417305444481475
31,0.7704778065422704
32,0.43666207541744384
33,0.6208710525753257
34,0.8435186207782853
35,0.5042709646529245
36,0.4458741432069047
37,0.698903864144439
38,0.7863395829929252
39,0.4524266976450205
40,0.2735329319251542
41,0.5288776411723591
42,0.5981976599590404
43,0.4613159550709681
44,0.4954848064294309
45,0.4550602694437125
46,0.1949854385181327
47,0.531806377957288
48,0.4112289648972283
49,0.3186131207910787
50,0.25639621902639914
51,0.5038017539522189
52,0.5021734753066662
53,0.367337741820357
54,0.40840707319561703
55,-0.06864212462999392
56,0.26021062932504463
57,0.10992581478497222
58,-0.02938437396187159
59,-0.30037224678159796
60,-0.16864923850189772
61,-0.376646946593534
62,-0.6299231360832841
63,-0.6406207485774036
64,-0.5932546656925256
65,-0.9520762863648791
66,-0.9073190367703424
67,-1.0764516172041696
68,-1.015815785212837
69,-1.1902689659231354
70,-1.2338700618807108
71,-1.2890643877592078
72,-1.3277825065860855
73,-1.523311541634909
74,-1.4988686279383014
75,-1.553081650393518
76,-1.6848917921021747
77,-1.3694213164970337
78,-1.4991254233275095
79,-1.4475396911514955
80,-1.4970737078623453
81,-1.215878830571685
82,-1.1157916278031086
83,-1.166980017932017
84,-1.1204545473566574
85,-1.0199662168506907
86,-1.0304778531752872
87,-0.5814461869146776
88,-0.5368819723271332
89,-0.5707161608320396
90,-0.22025175641919226
91,-0.5597451574970526
