date,value
0,-0.42985938385122097
1,-0.3449907235328993
2,-0.26394849580825064
3,-0.18726165024578534
4,-0.11543254224992283
5,-0.04893323732246113
6,0.011797968519276392
7,0.06635978488029226
8,0.11439089428236282
9,0.15557262730877497
10,0.18963132457446696
11,0.21634036694806613
12,0.23552185805383452
13,0.2470479458122503
14,0.25682471402312546
15,0.2647887457044267
16,0.27089052830796345
17,0.2750948063835059
18,0.27738082038075773
19,0.2777424297981037
20,0.2761881198281593
21,0.2727408915976748
22,0.26743803704554603
23,0.26033080041979795
24,0.25148392929472196
25,0.2409751189053524
26,0.22889435446080086
27,0.21534315692354777
28,0.20043373852185842
29,0.184288074990691
30,0.1670369022067737
31,0.14881864549057489
32,0.1297782903866087
33,0.11006620419960167
34,0.08983691795367788
35,0.06924787875172167
36,0.04845818273997937
37,0.0276272990269244
38,0.006913794964279796
39,-0.013525926828497847
40,-0.03353886942684292
41,-0.0529766504774668
42,-0.07169666919386548
43,-0.08956322203521172
44,-0.10644855806908207
45,-0.12223386552816709
46,-0.13681018165022307
47,-0.15007921853407624
48,-0.16195409844726283
49,-0.17235999277694036
50,-0.18123465961886498
51,-0.18852887584272493
52,-0.194206760349093
53,-0.19824598613630895
54,-0.20063787971738622
55,-0.2013874073598354
56,-0.20051304855742635
57,-0.19804655807467997
58,-0.19403261882449285
59,-0.18852838873929145
60,-0.18160294566891366
61,-0.17333663517697617
62,-0.1638203269047569
63,-0.15315458592112696
64,-0.14144876617260538
65,-0.12882003378344797
66,-0.11539232852659942
67,-0.10129527228768653
68,-0.08666303377182849
69,-0.07163315905347334
70,-0.05634537783980631
71,-0.04094039550639139
72,-0.025558681068030054
73,-0.010339261267598765
74,0.004581469099345314
75,0.01907091065540284
76,0.0330013869707404
77,0.04625122672689652
78,0.058705791481782954
79,0.07025844046855095
80,0.08081142439791311
81,0.09027670083696435
82,0.09857666440248675
83,0.1056447857276194
84,0.11142615393158134
85,0.11587791813647288
86,0.11896962442619605
87,0.12068344552322555
88,0.12101430136190983
89,0.11996986965472853
90,0.11757048647283118
91,0.11384893778649667
92,0.1088501438272756
93,0.10263073903377964
94,0.09525855122001357
95,0.08681198445133238
96,0.07737931092174971
97,0.0670578778904114
98,0.0559532364485575
99,0.04417819954491069
100,0.03185183729211834
101,0.019098418104250933
102,0.006046304671420644
103,-0.0071731858417295735
104,-0.02042694768469483
105,-0.03358126858660038
106,-0.046503017949829306
107,-0.05906083106848753
108,-0.07112627929851373
109,-0.0825750162202663
110,-0.09328789003199783
111,-0.10315201269157154
112,-0.1120617766823262
113,-0.1199198107136879
114,-0.12663786617473127
115,-0.13213762673504215
116,-0.13635143412713174
117,-0.13922292384312654
118,-0.140707565229544
119,-0.14077310126161868
120,-0.1393998841160884
121,-0.13658110353176037
122,-0.1323229058432359
123,-0.12664440248753123
124,-0.11957756770830627
125,-0.11116702611042839
126,-0.10146973164081644
127,-0.09055454048241116
128,-0.07850168123895784
129,-0.06540212665185913
130,-0.051356871919237546
131,-0.03647612547490253
132,-0.020878418824306744
133,-0.0046896427199354385
134,0.011957982416134882
135,0.02892699335447435
136,0.046075819246866656
137,0.06325995576629062
138,0.08033316848422534
139,0.09714871551249926
140,0.11356057926047813
141,0.12942469706617943
142,0.14460018045230405
143,0.15895051283570383
144,0.17234471568053333
145,0.1846584733302694
146,0.1957752070797254
147,0.20558708945264859
148,0.21399599013015647
149,0.22091434552610711
150,0.22626594462324912
151,0.22998662436326622
152,0.23202486861947458
153,0.23234230556642665
154,0.2309140990900478
155,0.22772923074798257
156,0.2227906696856996
157,0.21611542883205193
158,0.20773450663097726
159,0.19769271450608839
160,0.18604839119431482
161,0.1728730060158402
162,0.15825065406253291
163,0.14227744717844043
164,0.12506080546634796
165,0.10671865487668664
166,0.08737853721259328
167,0.06717663961104248
168,0.0462567512288401
169,0.02476915546835548
170,0.0028694666159219673
171,-0.019282579768206798
172,-0.041524372979924284
173,-0.06369169978264067
174,-0.08562003323316314
