date,value
0,0.0
1,0.16604334621713215
2,0.3282901872254858
3,0.5117899637646613
4,0.6465826878443905
5,0.5677432079119664
6,0.8847919988363565
7,0.8974972312756272
8,1.1417881752357157
9,1.354248449071516
10,1.497447683569614
11,1.7724325511788375
12,1.78918755452531
13,1.4915291065626435
14,1.512279568415531
15,2.393913050369782
16,1.8914210071844002
17,1.922504817494388
18,1.8800550024072333
19,1.919617603753268
20,2.13123547593069
21,1.5475658333508355
22,1.0707194775097866
23,1.9329108641285584
24,1.511456207915706
25,1.8357076154376866
26,1.6507746975029625
27,1.8005465690872868
28,1.6448949102132122
29,1.986246192964923
30,1.5945502391617736
31,1.4467999645096667
32,1.1581201967858816
33,0.7937655690157399
34,1.0073105496881618
35,0.7350134230879232
36,0.571049742266566
37,0.6918224519059535
38,0.3812645596417639
39,0.3460314361399385
40,0.2223571247860632
41,0.11911394879141722
42,-0.004686162782615711
43,-0.10530047363324715
44,-0.30272253129221427
45,-0.15485186899167094
46,-0.3843665237760702
47,-0.44766176627081283
48,-0.5079769699779229
49,-0.6444449202281063
50,-0.6848858745297731
51,-1.0045048450650638
52,-1.242726366629485
53,-1.1152897901112724
54,-1.0889783157524566
55,-0.9419688162064759
56,-1.0733736952471338
57,-1.1304593778152816
58,-1.123341895703304
59,-0.9943154242443213
60,-1.4868239912168957
61,-1.1399395797680698
62,-1.023318790205724
63,-1.0902228465511101
64,-1.2108803492048092
65,-0.8193985629457707
66,-0.8100390760911036
67,-1.0136776521386206
68,-0.6883494531271508
69,-0.6752742491769637
70,-0.8164647255343427
71,-0.7528277304001009
72,-0.5453063461496537
73,-0.5221531414306823
74,-0.5152131433146591
75,-0.40491499900199873
76,-0.2777965088229292
77,-0.340780340567903
78,-0.21116719907868975
79,-0.24629500038951013
80,-0.1354023304851415
81,-0.1514819958082973
82,-0.083304969182263
83,-0.015531730048853722
84,0.002364715157748002
85,0.02242881586226719
86,0.04100590794189094
87,0.07342403431546289
88,0.07661577026274674
89,0.14771976754944385
90,0.11152832074092026
91,0.10913206618489929
92,0.15128134169696608
93,0.06242110810203202
94,0.10262854704930131
95,0.07583612682333264
96,0.05797715068325965
97,0.02991934922047665
98,-0.0024227709166195904
99,-0.04258908286568312
100,-0.07173674121536563
101,-0.11202117617755278
102,-0.12547614501713542
103,-0.16919965945959284
104,-0.17339230015271442
105,-0.19187273188655457
106,-0.20863097372353034
107,-0.12611964312949803
108,-0.36428186676468916
109,-0.2803025795314213
110,-0.29550879785494794
111,-0.34707422529644616
112,-0.4489267061156764
113,-0.37494252538509754
114,-0.24955502291663698
115,-0.2905119444673246
116,-0.3640465249273675
117,-0.4100740919927843
118,-0.17945308745475827
119,-0.3745887944881925
120,-0.3225080405445617
121,-0.2529922842097056
122,-0.2686697159317485
123,-0.14795860559808904
124,-0.11233884881242347
125,-0.05710888792258059
126,0.00467503353088111
127,0.06828513606755021
128,0.1404679605293133
129,0.18509622324368405
130,0.32460649552771925
131,0.3535406943339264
132,0.3630354355783693
133,0.6079904559207168
134,0.7527792306971669
135,0.7068948578392903
136,0.7486976590096232
137,0.8248071408629931
138,1.2843510553060569
139,1.0144109186881696
140,0.9467965842349924
141,1.3144357838858465
142,1.433294756919601
143,1.531868564898423
144,1.5502541268774166
145,1.4760919897985525
146,1.534523559103977
147,1.8115120961729567
148,1.7409693587147606
149,1.9464168550575933
150,1.8244115580340692
151,1.5289996723480395
152,1.4663099994087414
153,1.7151231060015826
154,1.0868331902267085
155,1.416649393921095
156,1.3617455673463885
157,1.4024687442057442
158,1.4068342325843628
159,1.0624389280235464
160,0.8233299972686631
161,1.0227602458305525
162,0.8878296608416918
163,0.5779113061946954
164,0.4318065593964492
165,0.33885393568732786
166,0.15766666773662683
167,0.09183753134937178
168,-0.020306063402381093
169,-0.14637680939596304
170,-0.331236750876106
171,-0.4267352308027015
172,-0.6256481319811152
173,-0.9820496499561304
174,-1.0636261630487773
175,-0.6680262016299354
176,-1.536754083846557
177,-0.8406795911205203
178,-1.1370934427764785
179,-1.9985335942190168
180,-1.6663747494912793
181,-0.7711219511804317
182,-1.8131866057157568
183,-1.912675214229704
184,-1.6147462638235814
185,-1.6458236084820224
186,-1.5057788897826954
187,-2.238956873363537
188,-1.502807017997646
189,-2.293003208544274
190,-2.0155917256832945
191,-1.8933473818596813
192,-1.8769504875315295
193,-2.0169480470558123
194,-1.6439431456029132
195,-2.1682570103815837
196,-1.0078253057884092
197,-2.307135687267136
198,-1.8831069984112736
199,-1.3115671624474516
200,-1.3712114121582366
201,-1.3920655915945828
202,-1.051655225122289
203,-1.1214793184923852
204,-0.8150433154939651
205,-0.4980218760124275
206,-0.6512448495367251
207,-0.45902978104573455
208,-0.2517914402176241
209,-0.08760457517705736
210,0.027583318893018644
211,0.14766188712890344
212,0.3808044574720648
213,0.44916941448667513
214,0.6900480448361154
215,0.7123213174231187
216,0.9942908799287558
217,0.9182703361840526
218,1.2051944729779176
219,1.6566383446019899
220,1.3161065670099223
221,1.5421359229124911
222,1.484331928190794
223,2.4402598547533696
224,1.5896711191807553
225,1.9512408883186814
226,1.0208849395831658
227,2.1865461807573
228,1.7461945803809291
229,1.3335559785188997
230,1.415706741475448
231,1.0297050102793202
232,1.6165750764464824
233,2.076570162443559
234,1.483504057297528
235,1.944851336625105
236,1.404635679810984
237,0.9144915379122336
238,1.6169802515376808
239,1.4136454107340801
240,0.8049845191075791
241,1.182569566064989
242,1.0535884016882575
243,0.6930219091130941
244,0.7482091292243914
245,0.8788152063944428
246,0.6092903369929545
247,0.4988425772485764
248,0.4260706556114862
249,0.30209843725251856
250,0.15015439756404494
251,0.0734166756059383
252,-0.028587999551798665
253,-0.10107368259187448
254,-0.20966100502934099
255,-0.2755461600194769
256,-0.34054545202014913
257,-0.3823517195718554
258,-0.35570326706457656
259,-0.6075387277851095
260,-0.487515649445405
261,-0.4482704747625872
262,-0.6964508831541659
263,-0.6822954951512163
264,-0.5228451053299005
265,-0.6921340705544676
266,-0.7572501097644535
267,-0.8868634776240296
268,-0.5290091233399005
269,-0.779816863827311
270,-0.8645282176961798
271,-0.839814155296777
272,-0.9830817511846273
273,-0.7039825235313241
274,-0.7723035245814522
275,-0.6696670674081946
276,-0.43462943432487816
277,-0.3477981860915307
278,-0.31642783382975165
279,-0.3631833622196205
280,-0.32159574703613375
281,-0.3688117270794029
282,-0.27661612312825534
283,-0.25214986736861106
284,-0.16556772263325673
285,-0.1628736363284143
286,-0.08142540206052074
