date,value
0,-0.20234555939911925
1,0.07622817580730047
2,0.15916491708425087
3,0.4643876465514589
4,0.5922792972886546
5,0.8239917106548097
6,0.9038638324313603
7,1.34949844925347
8,1.2464176148842805
9,0.8944390139134042
10,1.438811024562936
11,1.3405848374942975
12,1.2850951630790415
13,1.6008950398597959
14,1.7766623352106723
15,1.6734380265562063
16,1.7113306506193133
17,1.7284479651819402
18,1.75389178107201
19,1.8401613422012426
20,1.7107721367618842
21,1.993336076859237
22,1.856545353572726
23,1.9949774454862255
24,1.5614580707010535
25,1.6409586789522395
26,1.5203762309338955
27,1.7488558401941199
28,1.7359779707863596
29,1.4223432803082972
30,1.256557907719482
31,1.1786382041505425
32,0.8783414370298479
33,0.9700032624811401
34,0.9835427213191779
35,0.6964787627123671
36,0.7486531021794919
37,0.10349562132649026
38,0.4021738164406673
39,0.11004847085791608
40,0.5304162008151152
41,0.034120391780716075
42,0.06405054955131781
43,-0.019394077301262858
44,0.056656393219746304
45,-0.17930073715784955
46,-0.11509243877139774
47,-0.33635269578274135
48,-0.8372722969968331
49,-1.1049724429830055
50,-0.5783732987425072
51,-1.0367286770483404
52,-0.7096450910624746
53,-1.3193828859261612
54,-1.2191111447123308
55,-1.012855809268021
56,-0.9878256030603447
57,-0.8757715318714974
58,-1.0730234081645453
59,-1.214917691593369
60,-0.8140175073309923
61,-1.3149713029546226
62,-1.3709884637028615
63,-0.6061806930882886
64,-1.2239719731242706
65,-0.9465020022127661
66,-0.7452558767299331
67,-0.9005206493241859
68,-0.9397911982263029
69,-0.94034612191836
70,-0.6961266871238195
71,-0.5217156069836492
72,-0.6956076284069728
73,-0.5843201428985749
74,-0.26705822029806703
75,-0.3533879091198111
76,-0.2564150386971537
77,-0.10730616073287139
78,-0.06745497597374403
79,-0.3047287309114606
80,-0.352029026712793
81,-0.45826192680816624
82,-0.09733652126676456
83,-0.03803977163502292
84,0.07044418633833076
85,-0.25022727608897916
86,-0.016190537820775633
87,-0.16074011913478942
88,0.02951714541433327
89,0.013348665588337902
90,0.5760988381307659
91,0.1939842714271276
92,0.39779934080355156
93,0.31296712239614066
94,0.16305505313261576
95,0.43594431181489657
96,0.009604128428321174
97,-0.20421941328309634
